dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,IssueDate,5,smalldatetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,ExpirationDate,6,smalldatetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,AttachmentID,7,uniqueidentifier,NULL,FOREIGN KEY,dbo,Attachments,AttachmentID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,Note,8,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,StatusID,9,int,NULL,FOREIGN KEY,dbo,CandidateRequirementStatus,StatusID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,ConfirmedBy,10,int,NULL,FOREIGN KEY,dbo,HR_REPRESENTATIVE,HR_REP_ID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,ConfirmedDate,11,smalldatetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,Details,12,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,RequirementSpecificStatus,13,nvarchar,200,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,RequirementSpecificReferenceNumber,14,nvarchar,200,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,InitiatedBy,15,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,TemplateID,16,int,NULL,FOREIGN KEY,dbo,RequirementTemplates,TemplateID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,ScheduledItemID,17,bigint,NULL,FOREIGN KEY,dbo,ScheduledItems,ItemID
sqlserver,erecruit_TRUSTAFF,dbo,CandidateRequirements,SignatureDocumentID,18,bigint,NULL,FOREIGN KEY,dbo,SignatureDocument,SignatureDocumentID
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,ImportMatchCandidateID,1,uniqueidentifier,NULL,FOREIGN KEY,dbo,ImportMatch,ImportMatchID
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,ImportMatchCandidateID,1,uniqueidentifier,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,CandidateID,2,int,NULL,FOREIGN KEY,dbo,CANDIDATE,CANDIDATE_ID
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,VendorRate,3,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,PayRate,4,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,BillRate,5,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,OriginRateGroupID,6,bigint,NULL,FOREIGN KEY,dbo,RateGroup,GroupID
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,PerDiemTypeID,7,int,NULL,FOREIGN KEY,dbo,PerDiemTypes,PerDiemID
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,PerDiem,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,StartDate,9,datetime2,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,EndDate,10,datetime2,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,AnnualSalary,11,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,OvertimeTypeID,12,int,NULL,FOREIGN KEY,dbo,OvertimeTypes,ID
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,AdminTypeID,13,int,NULL,FOREIGN KEY,dbo,CNTR_BURDEN_ADMIN,ADMIN_ID
sqlserver,erecruit_TRUSTAFF,dbo,ImportMatchCandidate,TaxTypeID,14,int,NULL,FOREIGN KEY,dbo,CNTR_BURDEN_TAX,TAX_ID
sqlserver,erecruit_TRUSTAFF,dbo,RateGroupDepartments,RecordID,1,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,RateGroupDepartments,RateGroupID,2,bigint,NULL,FOREIGN KEY,dbo,RateGroup,GroupID
sqlserver,erecruit_TRUSTAFF,dbo,RateGroupDepartments,DepartmentID,3,bigint,NULL,FOREIGN KEY,dbo,Departments,DepartmentID
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VENDORID,1,char,15,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VENDNAME,2,char,65,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VNDCHKNM,3,char,65,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VENDSHNM,4,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VADDCDPR,5,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VADCDPAD,6,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VADCDSFR,7,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VADCDTRO,8,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VNDCLSID,9,char,11,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VNDCNTCT,10,char,61,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,ADDRESS1,11,char,61,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,ADDRESS2,12,char,61,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,ADDRESS3,13,char,61,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CITY,14,char,35,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,STATE,15,char,29,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,ZIPCODE,16,char,11,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,COUNTRY,17,char,61,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PHNUMBR1,18,char,21,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PHNUMBR2,19,char,21,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PHONE3,20,char,21,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,FAXNUMBR,21,char,21,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,UPSZONE,22,char,3,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,SHIPMTHD,23,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,TAXSCHID,24,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,ACNMVNDR,25,char,21,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,TXIDNMBR,26,char,11,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,VENDSTTS,27,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CURNCYID,28,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,TXRGNNUM,29,char,25,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PARVENID,30,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,TRDDISCT,31,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,TEN99TYPE,32,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,TEN99BOXNUMBER,33,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,MINORDER,34,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PYMTRMID,35,char,21,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,MINPYTYP,36,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,MINPYPCT,37,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,MINPYDLR,38,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,MXIAFVND,39,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,MAXINDLR,40,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,COMMENT1,41,char,31,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,COMMENT2,42,char,31,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,USERDEF1,43,char,21,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,USERDEF2,44,char,21,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CRLMTDLR,45,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PYMNTPRI,46,char,3,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,KPCALHST,47,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,KGLDSTHS,48,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,KPERHIST,49,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,KPTRXHST,50,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,HOLD,51,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PTCSHACF,52,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CREDTLMT,53,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,WRITEOFF,54,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,MXWOFAMT,55,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,SBPPSDED,56,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PPSTAXRT,57,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,DXVARNUM,58,char,25,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CRTCOMDT,59,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CRTEXPDT,60,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,RTOBUTKN,61,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,XPDTOBLG,62,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PRSPAYEE,63,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMAPINDX,64,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMCSHIDX,65,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMDAVIDX,66,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMDTKIDX,67,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMFINIDX,68,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMMSCHIX,69,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMFRTIDX,70,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMTAXIDX,71,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMWRTIDX,72,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMPRCHIX,73,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMRTNGIX,74,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PMTDSCIX,75,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,ACPURIDX,76,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,PURPVIDX,77,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,NOTEINDX,78,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CHEKBKID,79,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,MODIFDT,80,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CREATDDT,81,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,RATETPID,82,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,Revalue_Vendor,83,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,Post_Results_To,84,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,FREEONBOARD,85,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,GOVCRPID,86,char,31,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,GOVINDID,87,char,31,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,DISGRPER,88,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,DUEGRPER,89,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,DOCFMTID,90,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,TaxInvRecvd,91,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,USERLANG,92,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,WithholdingType,93,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,WithholdingFormType,94,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,WithholdingEntityType,95,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,TaxFileNumMode,96,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,BRTHDATE,97,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,LaborPmtType,98,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CCode,99,char,7,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,DECLID,100,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,CBVAT,101,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,Workflow_Approval_Status,102,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,Workflow_Priority,103,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,DEX_ROW_TS,104,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,GreatPlains,PM00200,DEX_ROW_ID,105,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DocumentSignature,SignatureID,1,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DocumentSignature,SignatureTemplateID,2,int,NULL,FOREIGN KEY,dbo,DocumentSignatureTemplate,SignatureTemplateID
sqlserver,erecruit_TRUSTAFF,dbo,DocumentSignature,SignatureDocumentID,3,bigint,NULL,FOREIGN KEY,dbo,SignatureDocument,SignatureDocumentID
sqlserver,erecruit_TRUSTAFF,dbo,DocumentSignature,SignedBy,4,uniqueidentifier,NULL,FOREIGN KEY,dbo,aspnet_Users,UserId
sqlserver,erecruit_TRUSTAFF,dbo,DocumentSignature,SignedOn,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DocumentSignature,IPAddress,6,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DocumentSignature,UploadedAttachmentID,7,uniqueidentifier,NULL,FOREIGN KEY,dbo,Attachments,AttachmentID
sqlserver,erecruit_TRUSTAFF,dbo,DocumentSignature,SignedAttachmentID,8,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CopyRatesDownReason,CopyRatesDownReasonID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CopyRatesDownReason,CopyRatesDownReason,2,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportColumns,ReportColumnID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportColumns,ReportID,2,int,NULL,FOREIGN KEY,dbo,DynamicReports,ReportID
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportColumns,ColumnID,3,varchar,100,FOREIGN KEY,dbo,DynamicReportsAvailableColumns,ColumnShortName
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportColumns,HeaderText,4,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportColumns,AggregateType,5,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportColumns,DisplayOrder,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,DynamicReportColumns,ColumnParameters,7,nvarchar,256,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,WipDistributionID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,TimesheetLineAttributionID,2,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,CreatedOn,3,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,DistributionTypeID,4,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,AccountTypeID,5,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,AccountNumber,6,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,DebitAmount,7,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,CreditAmount,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,custom,_bkup_WipDistribution_20171013_v1,Description,9,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,TemplateAlerts,RecordID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,TemplateAlerts,TemplateID,2,int,NULL,FOREIGN KEY,dbo,AlertTemplates,TemplateID
sqlserver,erecruit_TRUSTAFF,dbo,TemplateAlerts,AlertType,3,nvarchar,500,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,TemplateAlerts,AlertParameters,4,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ObjectRequirementFolderGroupSubcategories,ObjectRequirementID,1,int,NULL,FOREIGN KEY,dbo,ObjectRequirements,RecordID
sqlserver,erecruit_TRUSTAFF,dbo,ObjectRequirementFolderGroupSubcategories,ObjectRequirementID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ObjectRequirementFolderGroupSubcategories,FolderGroupSubcategoryID,2,int,NULL,FOREIGN KEY,dbo,FOLDER_GROUP_CAT,FG_CAT_ID
sqlserver,erecruit_TRUSTAFF,dbo,ObjectRequirementFolderGroupSubcategories,FolderGroupSubcategoryID,2,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateFormulaRecruiters,TemplateFormulaID,1,int,NULL,FOREIGN KEY,dbo,CommissionPlanTemplateFormula,TemplateFormulaID
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateFormulaRecruiters,TemplateFormulaID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateFormulaRecruiters,RecruiterID,2,uniqueidentifier,NULL,FOREIGN KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateFormulaRecruiters,RecruiterID,2,uniqueidentifier,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,Grouping,1,varchar,20,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,MATCH_ID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,CANDIDATE_ID,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,mStartDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,mEndDate,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,Traveler,6,varchar,110,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,Recruiter,7,varchar,60,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,AccountManager,8,varchar,60,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,Onboarder,9,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,StartDate,10,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,DueDate,11,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,Facility,12,varchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,MissingDocs,13,varchar,150,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,ExpirationDate,14,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,RequirementNote,15,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,RequirementType,16,varchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,State,17,char,2,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,RowFontColor,18,varchar,7,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,HeaderLabel,19,varchar,36,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,HeaderLabelSort,20,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,Missing_Credentials_AllColleagues,Last_Update,21,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateFormulaDepartments,TemplateFormulaID,1,int,NULL,FOREIGN KEY,dbo,CommissionPlanTemplateFormula,TemplateFormulaID
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateFormulaDepartments,TemplateFormulaID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionPlanTemplateFormulaDepartments,DepartmentID,2,bigint,NULL,FOREIGN KEY,dbo,Departments,DepartmentID
